name,rating,text,resp,gmap_id
Dulce Perez,1,Translated By Google They Are Very Despotic People And Treat Their Employees So Badly The Supervisor And Rude  I Think It Is Not The Treatment For Workers Original Son Unas Personas Muy Déspotas Y Tratan Tan Mal A Sus Empleados El Supervisor Yo Groseropienso Que No Es El Trato Para Los Trabajadores,Sin Dato,0X80C2Ce6E8152Aa550Xf6369A6Ae445C79
Stimpy 323,1,Bad Customer Service,Sin Dato,0X80C2Cebf113De0D70X14Afad084Ba3459
Brain Rios,1,Food Its Not Good,Sin Dato,0X80C2Cef8963B62990X7E1Ec93D4Bf2Bc4
Edward Garcia,1,Sin Dato,Sin Dato,0X80C2Cf3879C40A150X543D9D49647C80C
Watrpologuy,1,Sin Dato,Sin Dato,0X80C2Cf5A3C750B730Xcb8C4037Ca4F0C5
Monique Cristo,1,Tired To Over Charge Me The Lady Was Very Rough When She Did My Nails Will Never Go Back Here And My Nails Look Bad,Sin Dato,0X80C2Cf9190B53Ae70Xf7Fb763F7Aaee02
Katherine Ayala,1,I Just Left This Location Intending To Get A Facial But The Service Was Horrible Originally Came Here Because Plus Nails 2 Messed Up My Eyelash Extensions So I Figured The First Location Would Do A Better Job Not Only Did They Leave The Gel Remover On For Too Long I Had To Go Bother Someone To Finish The Job Because My Eyes Were Starting To Sting They Did A Poor Job To Remove The Lashes And Need To Pay Attention To Their Clients Not Worth The Trouble,Sin Dato,0X80C2Cf9190B53Ae70Xf7Fb763F7Aaee02
Francisco Raigoza,1,Very Bad Service Food Is Ok,Sin Dato,0X80C2Cf91Bf5B2B590Xa7Ed72842Ad8139
Andre Bernal,1,2 Days Waiting For Furniture They Had In Stock And Upon Arrival For Pick Up Waited Another 3 Hours Terrible Service,Sin Dato,0X80C2Cfb1D61D038F0X632487E5B91Fd89
Juan Gonzalez,1,Ive Bought A Couple Of Things Here Before Cause Of There Credit But They Tax An Bump Up That Interest More Than What The Stuff Is Worth I Wanted To See If I Purchase A Washer N Dryer Recently The People That Work There Know Me No One Got Even Close To Me To Ask Me If I Was Interested In Purchasing Anything Or What I Was Looking For So I Just Walk Out Worst Customer Service The People There Are Lazy An Need To Be Fired They Need To Get New Staff Went To Best Buy And Spend My Money There Better Rite Wen I Was Looking At A Pair Of Washer N Dryer I Was Ask If I Was Interested Now Thats How You Do It,Sin Dato,0X80C2Cfb1D61D038F0X632487E5B91Fd89
Victoria Rodriguez,1,Translated By Google They Do Not Have Good Service To The Public Original No Tienen Buen Servicio Al Publico,Sin Dato,0X80C2Cfb1D61D038F0X632487E5B91Fd89
Ifsc5374240 Ifsc5374240,1,Sin Dato,Sin Dato,0X80C2D0A13C852A690X48690643Ceaf485
Nadeem Yahya,1,Bad Service I Got Ripped Off Right There,Sin Dato,0X80C2D24Bf6829E6B0X43610505Cf6D332
Mario Gonzalez,1,I Was Served Rotten Meat Not Oncetwicei Walked Outim Not Pickyor Stuck Up But It Was Horrendous,Sin Dato,0X80C2D3395D35Df270X1E0932Dc4D16A5E
Gerardo Carranza,1,Sin Dato,Sin Dato,0X80C2D6401F938Bf90X2C6Bd134C9078Cf
Osbaldo Velazquez,1,Sin Dato,Sin Dato,0X80C2D66A85C70Dd90X56F8723E47E94Cc
James Abel,1,Sin Dato,Sin Dato,0X80C2D7336Df748A10X1B1Fb08A4Bb42F5
Anointed Joan,1,Sin Dato,Sin Dato,0X80C2D7336Df748A10X1B1Fb08A4Bb42F5
Chris Frick,1,I Regret To Say That The Service Was Slowwe Waited Over 30 Minutes To Be Asked If Wed Like Drinks We Ordered The Chefs Meat And Cheese Plate It Came Out Missing An Item And It Came With Insufficient Bread And There Was Very Little Meat And Cheese The Food Tasted Fine But There Were Enough Negatives In Our Experience To Earn One Star,Sin Dato,0X80C2D96Bd19F87750X337622241D27766
King Bdp,1,Yeah I Love To Go Someplace Else Horrible Service,Sin Dato,0X80C2Dad4571202A70X28Aeb3070F4073B
Drew Mees,1,This Place Needs Better  Nicer People To Answer The Phone When Some1 Calls Them For A Question About Something Not Just Answer The Phone Saying What Do You Want In A Mean  Grumpy Way Making It Sound Like You Called The Wrong Place Even Though You Get There Phone Number From Google Maps Until They Get Better Service Than I Wont Be Taking Anything To Them  Will Tell People I Know With Gardening Companys Not To Go Here As Well,Sin Dato,0X80C2Dadd9B8Be9510Xd03E7163C6Dca8A
Chris Wang,1,Bad Services,Sin Dato,0X80C2Db7D7092Dee90X2Fb301C0Cea9D10
Erick C,1,Sin Dato,Sin Dato,0X80C2Dca7Bb042B770X3F91Cbb9420913F
Bricio Zaragoza,1,They Are Lucky They Even Get A Star Poor Follow Up Skill They Push The Sale And Recruiting But Never Follow Up,Sin Dato,0X80C2Dca7Bb042B770X3F91Cbb9420913F
Justin Spencer,1,Sin Dato,Sin Dato,0X80C327930943856B0X111869Ec44C8680
Rudy Fierros,1,Called Conway For A Price A Dozen White Roses They Gave Me The Price Of 40 I Went To Go Purchase But After They Prepared Them They Said The White Rosrs Were 50 I Paid Cause It Was Too For Me To Shop I Never Go There Again,Sin Dato,0X80C3283C3B5289F90Xafda785506A0D29
Henry Ohm,1,Sorry Victor I Just Went In To Your Shop And Was Not Impressed I Was Hoping To Purchase A Bike Today But I Guess Its Not Happening I Asked Victor A Question On A Giant Used Bike All He Gave Me Was A Price And Did Not Even Come And Attend Me To Answer Any Further Questions I Guess I Didnt Seem Like I Had Money All Bikes On The Showroom Are Used Not A Big Deal But Customer Service Should Be Your Priority Ill Take My Business Elsewhere,Sin Dato,0X80C32C1Ec56D4A5D0X4Ce9B11Bd3A13Ba
Joe Shmoe,1,Dont Do Business With This Company Unless You Want To Be Scammed And Screwed There Is One Way To Tell If The Owner Is Lying His Lips Will Be Moving All Gus Stratton Does Is Scam People Hed Rather You Take Him To Court Instead Of Paying His Bills He Trusts No One Cause He Is So Untrustworthy His Father Taught Him Well Cash Only Is How To Deal With Him And Make Him Pay Your First,Sin Dato,0X80C32E569E3105B90Xca13585E6484E0A
Ankur Patel,1,Sin Dato,Sin Dato,0X80C32E7871Ba60C70Xbf7Ce3D0F0D3Df8
Izela Gonzales,1,Sin Dato,Sin Dato,0X80C333039C1321490X67A4F7C99E9Ddff
Juan Chavez,1,The Worst Service Ever Its Really Incredible The Bad Customer Service This Place Has,Sin Dato,0X80C3337F7A9C716B0X4Ebf48C054505Ac
Melina Meysami,1,Sin Dato,Sin Dato,0X80C3337F7A9C716B0X4Ebf48C054505Ac
Dash Performance,1,Worst Workforce To Call Very Rude Not Willing To Help People Who Are Willing To Travel A Little Bit For Work Dont Waist Your Time Very Upsetting,Time 1590552471306 Text I Am Very Sorry That You Had A Bad Experience Please Send Your Phone Number To My Email As I Would Like To See If We Can Turn Your Experience Around My Email Address Is Tonyalanisempireworkforcecomnthanks,0X80C33573E9465Bbb0Xbab184E902B5A24
Sandra Williams,1,I Was Called And Scrammed To Attend My Husband And I To The Orange Location 765 The City Drive Ste160 Orange  They Found My Information On A Mystery Shop Site And Gave Me Instruction Via Phone What To Do And Say Emailed Me The Same Instruction The Day Of The Presentation Which Took Close To 3Hours When I Returned Home To Do My Review The Site Had Been Suspended And The Telephone Number No Longer Worked It Was A Scam To Get Us To Go To The Presentation Be Warned Any Company That Has To Do This To Get People There Is Very Hard Up Do It The Honest Way,Sin Dato,0X80C335A202434D230Xccd73636Dc774C1
Sa Hel,1,Idk Why They Have Appointments When U Go There And Wait For Ages Thats Not How Appointments Work They Squeeze 7 People In 15 Minutes So U Will Have To Wait For Ur Appointments More Than U Should,Sin Dato,0X80C335E12D72D4170X192D15881Fac2F9
Blue Blue,1,License Plate 7Uvd529 20503 Or 20508 Rancho Division Tuesday 7120  608 Kept Only Turning On His Light At Red Lights And Also When People Would Get In Front Of Himshe Driving Too Slow Handle Everybody Up And Turned Off His Light When Is Clear And Got Caught At Another Light Sat There For A Few Seconds Then Turned It On Again Stop Abusing Your Power,Sin Dato,0X80C33676632A50090X5B92D50267C29F8
Noe Cortez,1,If You Can Avoid It Avoit It Lack Of Cordination Lack Of Employee Training,Sin Dato,0X80C34B4B91D6Bab30X6867F67C0969C47
Kiril Savon,1,Trash Lady At The Front Has An Attitude Issue And Cant Speak Up To Save Her Life Talks Like A Mouse Managers Lost The Bol After Unloading Eventually Found It After Wasting My Time Just Terrible Only Good Part Was The Guys Unloading,Sin Dato,0X80C34B4B91D6Bab30X6867F67C0969C47
Rabbit R,1,Sin Dato,Sin Dato,0X80C34C7Fa018F9070Xf3B626987168689
Kaisar Urus,1,Sin Dato,Sin Dato,0X80C34Cb9Daeaad290Xb01E65E5F46B6Ab
Rosie Quijada,1,Worst Experience Ever Husband Ordered Salad 8 Pc Wings Sandwich And A Drink 22 We Waited 45 Min  1Hr As My Husband Went To Cancel The Order They Said Oh The Salad Is Ready Nothing Regarding The Sandwich Or The Wings When The Salad Was Ordered My Husband Asked For Croutons And They Said Sure When He Got The Salad Again Asked For Croutons And They Told Him Sorry We Dont Have Any Other Customers Arrived After We Did And They Got Their Order Before Us Place Specializes In Pizza Thats All They Should Have On Their Menu When My Husband Went To Get The Refund He Only Got 4 Back Out Of 22  Change I Repeat Worse Experience Ever Not Even Good For 1 Start But Had To Choose To Post This,Sin Dato,0X80C34Cbef927B88D0Xc5E1Ea547Cb6F69
Jose Elizondo,1,Pizza Is Horrible We Went With Our Softball Kids Team That Cashier Is The Server And Cook Man Every Single Pizza We Purchase Was Burn  Under Cook The Soda No Gas  Service Bad,Sin Dato,0X80C34Cbef927B88D0Xc5E1Ea547Cb6F69
Patricia Barreto,1,I Placed An Order For 118 I Thought They Were Going To Be Fresh Looking They Looked Like They Were Sitting There For 3 Days And Yeah I Paid 70 Not An Expensive Flower,Sin Dato,0X80C34Cd1Dcfbcb930X8F34Eb531Fd2Aab
Shee Bee,1,Awful,Time 1571241759364 Text Were Sorry Your Visit Was Disappointing With Us Shee Bee And Thank You For Letting Us Know About Your Experience Wed Love A Chance To Make It Right And Hear Your Suggestions On How We Could Do Better Please Feel Free To Email Us At Infosizzlerusacom And We Will Get Back To You As Soon As We Can We Hope Youll Give Us Another Chance To Earn Your 5Star Ratingnnyour Local Rialto Sizzler Team,0X80C34D83802E835F0X79E08D2247Be7E1
Ronald Lopez,1,Translated By Google The Food Of The Worst Buffet Is Overheated Food Of Days The Salads Raw Macaroni The Chicken Enpanisado Stone Walls Original La Comida Del Bufet Malísima Es Comida Recalentado De Días Las Ensaladas Macarrones Crudos El Pollo Empanisado Paredes Piedra,Time 1565035394576 Text Translated By Google Ronald We Are Sorry That Your Visit With Us Here At Sizzler Was Disappointing And Thank You For Letting Us Know We Can Definitely Understand Their Frustration At Not Receiving The Best Food And We Are Sad That Our Salad Bar Options Were Not Well Prepared We Would Like The Opportunity To Do Well Do Not Hesitate To Contact Us At Feedbacksizzlerusacom And We Will Work Hard To Turn Your Negative Experience Into A Positive Onennyour Local Rialto Sizzler Teamnnoriginalnronald Lamentamos Que Tu Visita Con Nosotros Aquí En Sizzler Fue Decepcionante Y Gracias Por Hacérnoslo Saber Definitivamente Podemos Entender Su Frustración Por No Recibir La Mejor Comida Y Nos Entristece Que Nuestras Opciones De Barra De Ensaladas No Estuvieran Bien Preparadas Nos Gustaría Tener La Oportunidad De Hacerlo Bien No Dude En Contactarnos En Feedbacksizzlerusacom Y Trabajaremos Duro Para Convertir Su Experiencia Negativa En Positivannsu Equipo Local De Rialto Sizzler,0X80C34D83802E835F0X79E08D2247Be7E1
Adan De Loera,1,The Service Was Good Really Great Food Really Bad Outside The Restaurant Smells Really Bad But The Men Restroom Was Hell That Strong Pee Wow Never Went Sizzler Like This I Wonder This Place Is Using Same Receipts Personal I Dont Like Give Bad Reviews But I Cant Help This Place Please Take Some Action And Fix Common Things For Good,Time 1566072266447 Text Adan Were So Sorry That Your Visit With Us Here At Sizzler Was Disappointing And Thank You For Letting Us Know Were Glad Our Service Impressed You But Were Sad That Our Food And Cleanliness Of Our Bathrooms Fell Short Wed Like A Chance To Make It Right Please Feel Free To Contact Us At Infosizzlerusacom And Well Work Hard To Turn Your Negative Experience Into A Positive Onennyour Local Rialto Sizzler Team,0X80C34D83802E835F0X79E08D2247Be7E1
Virginia Pico,1,Ok,Time 1561298434174 Text Were Sorry Your Experience Was Disappointing With Us Virginia And Thank You For Letting Us Know About Your Visit Wed Love A Chance To Make It Right And Hear Your Suggestions On How We Could Do Better Please Feel Free To Email Us At Feedbacksizzlerusacom And We Will Get Back To You As Soon As We Can We Hope Youll Give Us Another Chance To Earn Your 5Star Ratingnnyour Local Rialto Sizzler Team,0X80C34D83802E835F0X79E08D2247Be7E1
Leticia Herrera,1,Sin Dato,Time 1511205018057 Text Hi Leticainnthank You For Taking The Time To Rate Us I Seen We Scored A 1 Star Response From  Please Contact Me At 9097133850 So We Can Speak Further About Your Specific Situation I Look Forward To Speaking With You Soonnnsincerelynmrsgonzalez,0X80C3518E345Bb70D0Xc3701Af7E52Ad3A
Brian Anderson,1,Omg That Is The Grossest Food Ever,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
John B,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Coach Greg,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Sarah Conner,1,Food Was Cold And Apparently Had Been Cooked The Day Before,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Heather Sizelove,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Kate Cruz,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
David S,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Agafia Likov,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Ilene Phillips,1,Sin Dato,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Christina Sanchez,1,They Frequently Get My Order Wrong A Few Of Them Are Rude There Are Always Transients Hanging Around They Actually Ran Out Of Meat Meat How Do You Run Out Of Meat Ill Drive The Extra 8 Minutes To Go To A Different Location,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Alejandro Contreras,1,Horrible Experience At This Location I Was Told By The Cashier Happy Meals Didnt Come With Fries So Bought Seperate Then Received Two In The Box Gentleman Asked To Use The Restroom Which Are Locked Door Wouldnt Unlock With Their Remote And The Manager Black Shirt What Do You Want Me To Do About It Turns Around And Tells The Cashier Does He Want Me To Go Open It Also A Hispanic Lady Approches The Manager Regarding A Coffee Tasting Gross And Manager Responds Nothing I Can Do I Ask The Cashier For Her Managers Name And Calls Her Over And I Ask Her Directly And Responds Maria No One Behind The Counter Had Name Tags Customer Service At Its Worst Here,Sin Dato,0X80C35302A3858F730Xda137785B1C7D23
Teigyn Stackhouse,1,The Staff Is Very Nice And Professional The Denist My Daughter And I Saw Was Very Detached He Barley Spoke To Me He Spoke Through The Da I Will Not Be Coming Back Here,Sin Dato,0X80C3531D5Bdb58B50Xc84D5956Cb017E4
Susan Jordan,1,Do Not Rent From These Apts Roaches Galore I Had Bad Leaks From Upstairs Apt It Ruined My Stuff They Have Lawyers On Their Side And No Way To Fight Them On Top Of All That They Will Raise Your Rent Every 2 Months Management Not On Your Side And Just Want Your Money I Hope They Collapse You Are Better Off Getting A Camping Trailer And Renting A Space You Will Regret It,Sin Dato,0X80C35352F6Cb1A2B0Xe704351Df35771A
Erica Modesto,1,Translated By Google They Lack A Lot Of Flavor In Sauces And Meats Too Original Les Falta Mucho Savor Alas Salsas Y Alas Carnes Tambien,Sin Dato,0X80C3539D1D3139550X85881Fead5C16Ac
Emi G,1,Pharmacy Needs To Train Staff To Know How To Transfer Prescriptions From Other Walgreens To Theirs They Made It Impossible For Me To Pick Up What I Came There For And Wasted My Time,Sin Dato,0X80C363D4B5Cf2B410X6C643Bb322Bde2A
Gabriel Mejia,1,Worst Place Ever Dont Ever Bother Them While Shes On Lunch Worst Attitude Ever From The Employees In Front Counter Gave Me The Runaround Over Something So Simple Since May And Its Now August,Sin Dato,0X80C364480A76Aaab0X8E85Ffbb2158016
Lisa Fintel,1,If I Could Give Zero Stars I Absolutely Would Ive Been In Customer Service For Almost 20 Years When I Walked Into This Establishment There Was Only One Couple In Their Finishing Their Meal No One In Line I Apparently Approached The Wrong Side Of The Counter The Staff Member Asked Me If I Was There To Order Or Pay I Explained That I Had Just Walked In And I Was There To Order And She Told Me I Was On The Wrong Side Of The Counter And Walked Back Into The Back Room After I Walk To The Correct Side Of The Counter She Came Out And Asked How Many Sandwiches I Let Her Know That I Would Be Needing 5 Footlongs She Gave Me A Hard Sigh Seemed Extremely Irritated With Me And Said That She Hated Making Large Orders I Told Her If She Would Like Id Be More Than Happy To Take My Business Elsewhere She Rolled Her Eyes And Said Rudely That It Was Fine Almost Each Bread I Asked For They Didnt Have Aside From Her Sparkling Personality Let Me Go Ahead And Mention That More Than Half Of Her Uncovered Behind Was Hanging Out Of Her Black Jean Pants Also When She Went To Bag Our Sandwiches She Had To Open A New Box Of Bags She Took Out One Of The Knives That She Cut My Sandwich With Two Slice Through The Tape On The Box Then Proceeded To Put The Knife Back In The Exact Same Place That She Got It It Was A No Wonder My Whole Family Had Stomach Problems For The Next 24 Hours,Sin Dato,0X80C365Becd5112170X698513Fd11E705F
Al Markby,1,This Was The Worst Customer Service Ive Ever Had To Put Up With I Couldnt Get Out Of There Fast Enough,Time 1486590886979 Text Mr Markby  We Are Truly Sorry You Had An Unpleasant Experience We Wish We Could Have Been Reached Out Earlier To Attempt To Help You With Any Concerns If You Wish To Further Discuss Your Concern Please Feel Free To Reach Out To Our Office Via Telephone Or Stop By To Speak To A Representative,0X80C365C1732D82F10X99A4159443A7Ef3
Llx X77,1,I Agree With Chuck They Dont Own Up To Their Mistakes And Over Charge On Labor I Would Also Like To Add That There Mechanics Are Novice And The People Working Behind The Desk Are Arrogant And In Fact Not Own Up To Their Mistakes They Rather Take Your Cash And Be Done With You Than Fix There Mistake And Have A Happy Returning Customer I Will Never Return To This Place Do Yourself A Favor And Pay Those Extra 20 And Go Somewhere Else You Get What You Pay For Here A Novice Service Too Greedy To Run An Honest Business Hypocrites At That  They Have A Convenient Picture Of Jesus Christ Right There Where Everyone Can See Just A Bunch Of Wolves In Sheep Clothing Update They Used To Be Called Malcoms Auto Repair They Changed Their Name To What Your Seeing Now Customers Beware They Are Tricksters Make Sure The Next Place You Go Is Not These Guys In Disguise,Sin Dato,0X80C365C33D40D5390X1588B09994A05E1
Hood A,1,Didnt Go Through Them For Bail After All Returned My Deposit To The Wrong Party After Giving Me Hell Trying To Pick It Up In The First Place Screwed Me Out Of 400 The Only Service They Provided,Sin Dato,0X80C365Cf2F9Da4010Xaae17558De1Ffce
Bianca Armijo,1,If I Could Give Less Than One Star I Definitely Would The Waiting Times Of This Location Is Disrespectful And Inconsiderate To Patients Over Two Hours And Counting Just To Be Seen And Eyes Have To Be Dilated Twice Due To It Wearing Off While Waiting Seriously Things Need To Be Reevaluated And A Better System Should Be Configured,Sin Dato,0X80C3663C76E5D4190X8439368B2A545D0
Roberto Orozco,1,1000 Am Appointment Stil 1200 And Noting,Sin Dato,0X80C3663C76E5D4190X8439368B2A545D0
Jill Crowley,1,Waited 30M For Them To Tell Me They Arent A Full Att Storehorrible Customer Service,Time 1552669825223 Text Jill Please Accept Our Apology For The Experience You Had In Our Store If Youd Like To Share Your Feedback With Our Customer Support Team Please Reach Out To Us At Httpbitlyattexperience As Wed Love The Opportunity To Work Towards Improving Your Experience Our Mission Is To Make Our Customers Genuinelyhappy By Creating A Premier Environment For Our Customers To Shop Thanks For Being A Loyal Att Customer,0X80C367E125E57D3F0Xcaada36Ac360B40
Kc C,1,No Soap In The Bathrooms And Very Dirty This Place Is Disgusting,Sin Dato,0X80C45E4B1B9Bff470X10C764968064Bba
Edward Rock,1,Not A Good Experience Both Times We Came One Year Apart Attitude From Server And Had To Take Care Of My Own Drink With The Bar At Least The Bar Was Decent Food Is Not Great Just Ok Will Not Be Going There Again,Sin Dato,0X80C4B477Dd6F33490X3B1Ebbc1Ca68Ff6
Jorge Avalos,1,I Took My Family Spent 0Ver 160 And To Be Honest Not Worth It They Got The Oder Wrong My Wife Had To Wait When Everyone One Else Was Eating The Food Ok At Best Asked For A Double Shoot In My Margarita  It Didnt Even Taste Like Liquor I Know We Wont Be Going Bk The Next Time In Town,Sin Dato,0X80C4B477Dd6F33490X3B1Ebbc1Ca68Ff6
Cristina Ortiz,1,Despite The Reviews My Family And I Decided To Eat Dinner Here For Our 1St Night In Big Bear Big Mistake The Food Was Over Priced For Sorry Taste The Food Took Over 25Min And That There Was Not Other People In The Restaurant To Get To Our Table We Pretty Much Filled Up On Chips And Salsa Save Your Money No Mexican Flavor What So Ever,Sin Dato,0X80C4B477Dd6F33490X3B1Ebbc1Ca68Ff6
Bruno Murillo,1,Sin Dato,Sin Dato,0X80D766Dbeb73Cf050X317D3B11Cae2C6A
Jorge Gomez,1,Shitti Place To Work For Leebardo And His Wife Are Running A Slave Conpany Worker From Across The Border Move Usa Freight And Get Paid 25Dls Less Than All States Drivers Very Poor Ethics And Workmanship This Guy Leebardo Is An Arrogant Ghetto Boss Who Lack Leadership If I Had Know This Before I Would Not Have Gotten Close To Them On Top Of All This Guys Have Been Caught With Possession Across The Border Stay Away,Sin Dato,0X80D946Fd5D66F6B50X8A7Bc3878C6D752
Jose Sanchez,1,Bought Truck Aug 5 And Have Yet To Receive My Registration Willie The Owner Had Said That The Registration Should Still Be Good Regardless Even Though It Expired 115 And Called Dmv To Verify He Lied Now I Have A Useless Undrivable Truck In My Driveway With Expired Registration I Had Messaged Willie The Owner A Couple Times To Resolve Issue With No Success I Will Have To Take Legal Action If No Resolve Comes From This On Top Of The Current Claim With Dmv,Sin Dato,0X80D9494C66A249A50X85Ae665Fdebd4Cf
Darron Gifford,1,Sin Dato,Sin Dato,0X80D94Df637133Dbd0X7Baecaefcac71Cb
Michele Molina,1,Went In For What I Believed Was A Super Severe Case Of Eczema On The Bottoms Of My Feet And On Hands The Doctor Comes In Gets This Startled Look And Loudly Announced Wow You Have Scabies Well I Work In A Prison And Have Had Scabies Trust Me This Aint It I Tried To Explain That To Her But No Joy Today Two Days Later Dermatologist Takes One Looked At It And Says Hand Foot And Mouth Disease Primarily Seen In Kids But Adults Can Get It If It Had Been Treated Right Starting This Past Saturday It Would Be Clearing Already But There Are Now New Lesions In Your Mouth That Were Need To Address So She Prescribed Two Steroids Oral Paste And Ointment And My New Scabies Cream Went Straight In The Trash What A Waste Of My Time And Money I Wouldnt Trust This Place With Anything Exotic Flu Symptoms Colds Minor Burns And Abrasions Are Probably More Their Speed Buyer Beware,Time 1477941659818 Text Michelenwe Are Sorry To Hear That You Were Not Satisfied With Your Experience Thank You For Being Patient We Take Patient Feedback Seriously And Would Like To Get More Information So We Can Make This Right Please Email Me At Mrosdahlafcurgentcarecom So I Can Start Working On A Solution For You Thank You Again For Your Patience,0X80D94F9341Fa4A7B0X3Aed9Edbc8E7F07
L L,1,Terrible Was Only Patient In Building After Waiting Over An Hour With 103 Fever Coughing  Couldnt Barely Breathe I Left And Got Treatment In Mexico Never Saw Anyone Come Out Of Back Receptionist Kept Saying Someone Would See Me Shortlythey Never Did Found Out I Had Pneumonia From Doctor In Mexico,Sin Dato,0X80D94F9341Fa4A7B0X3Aed9Edbc8E7F07
Lydia Garcia,1,Sin Dato,Sin Dato,0X80D953B230837E110X5627F083A886Cc6
Cynthia Garciagarcia,1,Worst Place To Come To I Am Definitely Changing My Ppo Never Coming Here Again The Receptionist Are Never Prepared And Send You Window To Window  There No Way Professional At All  Dont Care About Helping You But They Can Be Laughing And Talking To One Another And Give You Dirty Looks If You Cant Work The Job Stay Home,Sin Dato,0X80D953D1535C89E10X7B903Cafdeabcb2
Deborrah James,1,My Daughter Came To Get Her Hair Done And It Took The Owner 9 Hours To Complete Her Hair I Am Not Exaggerating Either She Was On Her Phone Watching Videos And Taking Her Cool Time This Wasnt The First Time My Daughter Had Her Hair Done There But It Will Be The Last This Lady Usually Has Help And It Was The First Time She Did It By Herself Awful Experience Wouldnt Ever Go Back,Sin Dato,0X80D95420Fd2B815D0Xca7D17Ff629B9Dd
Martin J,1,It Was The Worst Experience I Have Had In A Barbershop  And I Dont Think Im Picky At All The Guy Was Texting While Cutting My Hair And When He Noticed I Wasnt Happy With That He Tried To Finish Me As Son As Possible Hitting My Head Harder Than Normal He Finally Was Done With Horrible Results And One Of My Ears Almost Bleeding I Wouldnt Recommend This Place At All,Sin Dato,0X80D954A774709E9B0X4E82E01F6429Ab8
Barry Resgonia,1,Sin Dato,Sin Dato,0X80D954D52676B27F0Xe0147E3Ccddeedb
Hailey Gonzales,1,Sin Dato,Sin Dato,0X80D95553Fc1699Af0Xb728Edbd5E7F926
Ouidiani Family,1,Sin Dato,Sin Dato,0X80D9569753D3Db8B0Xf2Ce5Cb5E44Bd5C
Sarmad Allawi,1,They Are So Lazy,Sin Dato,0X80D95712C182C00B0X357C112Aed60072
Michael Fitzgerald,1,Never Doing This Again They Helped Us File The Wrong Tax Form Told Us Not To Put Our 1095 On The File Because We Received No Assistance Come To Find Out We Do They Helped Us Fax It To The Wrong Number Which We Are Finding Out 3Months Later Once The Irs Acknowledges You Sent Them Something They Didnt Get It Now They Are Processing Without The Proof Of Insurance So We Might Owe Money For Not Providing Proof Lawyering Up Against H And R Block And The Agent That Helped Us Screw It Up We Had All Protection Plans H And R Block Offered And They Are Reluctant To Even Talk To You,Time 1532704506146 Text Michael  Thank You For The Valuable Feedback Our Goal Is To Make Your Tax Life Easier And We Apologize You Didnt Have A Positive Experience Wed Like The Opportunity To Work With You And Make It Right If You Could Call Us At 18004725625 Our Support Team Is Ready To Help,0X80D957Ffe74B4Ab50Xc059E5400E4Ba41
Patrick Hall,1,Weve Had Service With Wm On Auto Pay For 4 Years We Moved Down The Street And Thought To Continue Service We Transferred Service From The Old Address The Trash Cans Never Got Picked Up From The Old Home We Called Multiple Times To Finally Get Them Removed We Started New Service At The New Home And Had To Call Multiple Times To Get New Trash Cans The Trash Bill Had Then Been Sent To A Wrong Address As Indicated In Their System After One Month Of Service We Received A Note On Our Trash Can That Our Account Had Been Cut Off After Calling In A 5Th Time To Wm We Discovered That Our Bill Was 150 Before A 45 Reinstatement Fee There Were Large Undisclosed Setup Fees And They Had Charged Us In Advance Our Trash Had Been Picked Up 3 Times During Service At The New Address Were Cancelling Service Today After Talks With A Lame Customer Service I Have A Feeling Well Have To Call Back Again And Again With The Same Request To Cancel Were Easy Customers Well Put The Next Trash Company On Autopay,Sin Dato,0X80D9582314A216A50X8Cf51815Fafe2E8
Samuel Moore,1,Sin Dato,Sin Dato,0X80D9583387C2D8730X199Ff1417Db1452
Kush Strain,1,Long Wait Times For Foodwill Not Be Returning,Time 1545662780690 Text Thank You For Bringing These Concerns To Our Attention We Regret That Your Experience Was Unsatisfactory And Have Shared Your Feedback With The Kitchen Were Taking Action To Ensure That This Doesnt Happen Again And Hope That Youll Order From Us Again Soon,0X80D958F6C3402A0B0X6A8B3C16B864F56
Keith Perkins,1,Sin Dato,Sin Dato,0X80D958F6C3402A0B0X6A8B3C16B864F56
Jessica Denisse Madrigal,1,Disgusting  Worst Service Ever They Speak Nothing But Tagalog  Make All The Customers Feel Uncomfortable Nails Were Crooked  None Of The Shapes Matched Especially Dont Let One Of The Guys Help You Out,Sin Dato,0X80D9611E290Be3210X32D7D2230993Afe
David Corona,1,Bad Service,Sin Dato,0X80Daf9C8593A8D350Xb5A153D25901168
